date;time;transport;group
28-06-2020;16:35:00;0;Transport Gr. 5, 6
28-06-2020;16:40:00;0;Transport Gr. 5, 6
28-06-2020;16:45:00;0;Transport Gr. 5, 6
28-06-2020;16:50:00;0;Transport Gr. 5, 6
28-06-2020;16:55:00;0;Transport Gr. 5, 6
28-06-2020;17:00:00;0;Transport Gr. 5, 6
28-06-2020;17:05:00;0;Transport Gr. 5, 6
28-06-2020;17:10:00;0;Transport Gr. 5, 6
28-06-2020;17:15:00;0;Transport Gr. 5, 6
28-06-2020;17:20:00;0;Transport Gr. 5, 6
28-06-2020;17:25:00;0;Transport Gr. 5, 6
28-06-2020;17:30:00;0;Transport Gr. 5, 6
28-06-2020;17:35:00;0;Transport Gr. 5, 6
28-06-2020;17:40:00;0;Transport Gr. 5, 6
28-06-2020;17:45:00;0;Transport Gr. 5, 6
28-06-2020;17:50:00;0;Transport Gr. 5, 6
28-06-2020;17:55:00;0;Transport Gr. 5, 6
28-06-2020;18:00:00;0;Transport Gr. 5, 6
28-06-2020;18:05:00;0;Transport Gr. 5, 6
28-06-2020;18:10:00;0;Transport Gr. 5, 6
28-06-2020;18:15:00;0;Transport Gr. 5, 6
28-06-2020;18:20:00;0;Transport Gr. 5, 6
28-06-2020;18:25:00;0;Transport Gr. 5, 6
28-06-2020;18:30:00;0;Transport Gr. 5, 6
28-06-2020;18:35:00;0;Transport Gr. 5, 6
28-06-2020;18:40:00;0;Transport Gr. 5, 6
28-06-2020;18:45:00;0;Transport Gr. 5, 6
28-06-2020;18:50:00;0;Transport Gr. 5, 6
28-06-2020;18:55:00;0;Transport Gr. 5, 6
28-06-2020;19:00:00;0;Transport Gr. 5, 6
28-06-2020;19:05:00;0;Transport Gr. 5, 6
28-06-2020;19:10:00;0;Transport Gr. 5, 6
28-06-2020;19:15:00;0;Transport Gr. 5, 6
28-06-2020;19:20:00;0;Transport Gr. 5, 6
28-06-2020;19:25:00;0;Transport Gr. 5, 6
28-06-2020;19:30:00;0;Transport Gr. 5, 6
28-06-2020;19:35:00;0;Transport Gr. 5, 6
28-06-2020;19:40:00;0;Transport Gr. 5, 6
28-06-2020;19:45:00;0;Transport Gr. 5, 6
28-06-2020;19:50:00;0;Transport Gr. 5, 6
28-06-2020;19:55:00;0;Transport Gr. 5, 6
28-06-2020;20:00:00;0;Transport Gr. 5, 6
28-06-2020;20:05:00;0;Transport Gr. 5, 6
28-06-2020;20:10:00;0;Transport Gr. 5, 6
28-06-2020;20:15:00;0;Transport Gr. 5, 6
28-06-2020;20:20:00;0;Transport Gr. 5, 6
28-06-2020;20:25:00;0;Transport Gr. 5, 6
28-06-2020;20:30:00;0;Transport Gr. 5, 6
28-06-2020;20:35:00;0;Transport Gr. 5, 6
28-06-2020;20:40:00;0;Transport Gr. 5, 6
28-06-2020;20:45:00;0;Transport Gr. 5, 6
28-06-2020;20:50:00;0;Transport Gr. 5, 6
28-06-2020;20:55:00;0;Transport Gr. 5, 6
28-06-2020;21:00:00;0;Transport Gr. 5, 6
28-06-2020;21:05:00;0;Transport Gr. 5, 6
28-06-2020;21:10:00;0;Transport Gr. 5, 6
28-06-2020;21:15:00;0;Transport Gr. 5, 6
28-06-2020;21:20:00;0;Transport Gr. 5, 6
28-06-2020;21:25:00;0;Transport Gr. 5, 6
28-06-2020;21:30:00;0;Transport Gr. 5, 6
28-06-2020;21:35:00;0;Transport Gr. 5, 6
28-06-2020;21:40:00;0;Transport Gr. 5, 6
28-06-2020;21:45:00;0;Transport Gr. 5, 6
28-06-2020;21:50:00;0;Transport Gr. 5, 6
28-06-2020;21:55:00;0;Transport Gr. 5, 6
28-06-2020;22:00:00;0;Transport Gr. 5, 6
28-06-2020;22:05:00;0;Transport Gr. 5, 6
28-06-2020;22:10:00;0;Transport Gr. 5, 6
28-06-2020;22:15:00;0;Transport Gr. 5, 6
28-06-2020;22:20:00;0;Transport Gr. 5, 6
28-06-2020;22:25:00;0;Transport Gr. 5, 6
28-06-2020;22:30:00;0;Transport Gr. 5, 6
28-06-2020;22:35:00;0;Transport Gr. 5, 6
28-06-2020;22:40:00;0;Transport Gr. 5, 6
28-06-2020;22:45:00;0;Transport Gr. 5, 6
28-06-2020;22:50:00;0;Transport Gr. 5, 6
28-06-2020;22:55:00;0;Transport Gr. 5, 6
28-06-2020;23:00:00;0;Transport Gr. 5, 6
28-06-2020;23:05:00;0;Transport Gr. 5, 6
28-06-2020;23:10:00;0;Transport Gr. 5, 6
28-06-2020;23:15:00;0;Transport Gr. 5, 6
28-06-2020;23:20:00;0;Transport Gr. 5, 6
28-06-2020;23:25:00;0;Transport Gr. 5, 6
28-06-2020;23:30:00;0;Transport Gr. 5, 6
28-06-2020;23:35:00;0;Transport Gr. 5, 6
28-06-2020;23:40:00;0;Transport Gr. 5, 6
28-06-2020;23:45:00;0;Transport Gr. 5, 6
28-06-2020;23:50:00;0;Transport Gr. 5, 6
28-06-2020;23:55:00;0;Transport Gr. 5, 6
29-06-2020;00:00:00;0;Transport Gr. 5, 6
29-06-2020;00:05:00;0;Transport Gr. 5, 6
29-06-2020;00:10:00;0;Transport Gr. 5, 6
29-06-2020;00:15:00;0;Transport Gr. 5, 6
29-06-2020;00:20:00;0;Transport Gr. 5, 6
29-06-2020;00:25:00;0;Transport Gr. 5, 6
29-06-2020;00:30:00;0;Transport Gr. 5, 6
29-06-2020;00:35:00;0;Transport Gr. 5, 6
29-06-2020;00:40:00;0;Transport Gr. 5, 6
29-06-2020;00:45:00;0;Transport Gr. 5, 6
29-06-2020;00:50:00;0;Transport Gr. 5, 6
29-06-2020;00:55:00;0;Transport Gr. 5, 6
29-06-2020;01:00:00;0;Transport Gr. 5, 6
29-06-2020;01:05:00;0;Transport Gr. 5, 6
29-06-2020;01:10:00;0;Transport Gr. 5, 6
29-06-2020;01:15:00;0;Transport Gr. 5, 6
29-06-2020;01:20:00;0;Transport Gr. 5, 6
29-06-2020;01:25:00;0;Transport Gr. 5, 6
29-06-2020;01:30:00;0;Transport Gr. 5, 6
29-06-2020;01:35:00;0;Transport Gr. 5, 6
29-06-2020;01:40:00;0;Transport Gr. 5, 6
29-06-2020;01:45:00;0;Transport Gr. 5, 6
29-06-2020;01:50:00;0;Transport Gr. 5, 6
29-06-2020;01:55:00;0;Transport Gr. 5, 6
29-06-2020;02:00:00;0;Transport Gr. 5, 6
29-06-2020;02:05:00;0;Transport Gr. 5, 6
29-06-2020;02:10:00;0;Transport Gr. 5, 6
29-06-2020;02:15:00;0;Transport Gr. 5, 6
29-06-2020;02:20:00;0;Transport Gr. 5, 6
29-06-2020;02:25:00;0;Transport Gr. 5, 6
29-06-2020;02:30:00;0;Transport Gr. 5, 6
29-06-2020;02:35:00;0;Transport Gr. 5, 6
29-06-2020;02:40:00;0;Transport Gr. 5, 6
29-06-2020;02:45:00;0;Transport Gr. 5, 6
29-06-2020;02:50:00;0;Transport Gr. 5, 6
29-06-2020;02:55:00;0;Transport Gr. 5, 6
29-06-2020;03:00:00;0;Transport Gr. 5, 6
29-06-2020;03:05:00;0;Transport Gr. 5, 6
29-06-2020;03:10:00;507;Transport Gr. 5, 6
29-06-2020;03:15:00;1022;Transport Gr. 5, 6
29-06-2020;03:20:00;1677;Transport Gr. 5, 6
29-06-2020;03:25:00;1976;Transport Gr. 5, 6
29-06-2020;03:30:00;1965;Transport Gr. 5, 6
29-06-2020;03:35:00;1954;Transport Gr. 5, 6
29-06-2020;03:40:00;1942;Transport Gr. 5, 6
29-06-2020;03:45:00;1927;Transport Gr. 5, 6
29-06-2020;03:50:00;1803;Transport Gr. 5, 6
29-06-2020;03:55:00;2480;Transport Gr. 5, 6
29-06-2020;04:00:00;2973;Transport Gr. 5, 6
29-06-2020;04:05:00;3102;Transport Gr. 5, 6
29-06-2020;04:10:00;2928;Transport Gr. 5, 6
29-06-2020;04:15:00;2842;Transport Gr. 5, 6
29-06-2020;04:20:00;2667;Transport Gr. 5, 6
29-06-2020;04:25:00;2580;Transport Gr. 5, 6
29-06-2020;04:30:00;2405;Transport Gr. 5, 6
29-06-2020;04:35:00;2193;Transport Gr. 5, 6
29-06-2020;04:40:00;2067;Transport Gr. 5, 6
29-06-2020;04:45:00;1934;Transport Gr. 5, 6
29-06-2020;04:50:00;2093;Transport Gr. 5, 6
29-06-2020;04:55:00;2360;Transport Gr. 5, 6
29-06-2020;05:00:00;2482;Transport Gr. 5, 6
29-06-2020;05:05:00;2567;Transport Gr. 5, 6
29-06-2020;05:10:00;2811;Transport Gr. 5, 6
29-06-2020;05:15:00;3038;Transport Gr. 5, 6
29-06-2020;05:20:00;3445;Transport Gr. 5, 6
29-06-2020;05:25:00;3495;Transport Gr. 5, 6
29-06-2020;05:30:00;3686;Transport Gr. 5, 6
29-06-2020;05:35:00;3825;Transport Gr. 5, 6
29-06-2020;05:40:00;3754;Transport Gr. 5, 6
29-06-2020;05:45:00;3945;Transport Gr. 5, 6
29-06-2020;05:50:00;3945;Transport Gr. 5, 6
29-06-2020;05:55:00;3937;Transport Gr. 5, 6
29-06-2020;06:00:00;3952;Transport Gr. 5, 6
29-06-2020;06:05:00;3956;Transport Gr. 5, 6
29-06-2020;06:10:00;3953;Transport Gr. 5, 6
29-06-2020;06:15:00;3956;Transport Gr. 5, 6
29-06-2020;06:20:00;3917;Transport Gr. 5, 6
29-06-2020;06:25:00;3858;Transport Gr. 5, 6
29-06-2020;06:30:00;3786;Transport Gr. 5, 6
29-06-2020;06:35:00;3929;Transport Gr. 5, 6
29-06-2020;06:40:00;3945;Transport Gr. 5, 6
29-06-2020;06:45:00;3945;Transport Gr. 5, 6
29-06-2020;06:50:00;3933;Transport Gr. 5, 6
29-06-2020;06:55:00;3933;Transport Gr. 5, 6
29-06-2020;07:00:00;3933;Transport Gr. 5, 6
29-06-2020;07:05:00;3854;Transport Gr. 5, 6
29-06-2020;07:10:00;3766;Transport Gr. 5, 6
29-06-2020;07:15:00;3729;Transport Gr. 5, 6
29-06-2020;07:20:00;3714;Transport Gr. 5, 6
29-06-2020;07:25:00;3706;Transport Gr. 5, 6
29-06-2020;07:30:00;3612;Transport Gr. 5, 6
29-06-2020;07:35:00;3496;Transport Gr. 5, 6
29-06-2020;07:40:00;3362;Transport Gr. 5, 6
29-06-2020;07:45:00;3177;Transport Gr. 5, 6
29-06-2020;07:50:00;3038;Transport Gr. 5, 6
29-06-2020;07:55:00;2933;Transport Gr. 5, 6
29-06-2020;08:00:00;2811;Transport Gr. 5, 6
29-06-2020;08:05:00;2701;Transport Gr. 5, 6
29-06-2020;08:10:00;2603;Transport Gr. 5, 6
29-06-2020;08:15:00;2503;Transport Gr. 5, 6
29-06-2020;08:20:00;2398;Transport Gr. 5, 6
29-06-2020;08:25:00;2292;Transport Gr. 5, 6
29-06-2020;08:30:00;2198;Transport Gr. 5, 6
29-06-2020;08:35:00;2131;Transport Gr. 5, 6
29-06-2020;08:40:00;2028;Transport Gr. 5, 6
29-06-2020;08:45:00;1945;Transport Gr. 5, 6
29-06-2020;08:50:00;1850;Transport Gr. 5, 6
29-06-2020;08:55:00;1754;Transport Gr. 5, 6
29-06-2020;09:00:00;1665;Transport Gr. 5, 6
29-06-2020;09:05:00;1633;Transport Gr. 5, 6
29-06-2020;09:10:00;1618;Transport Gr. 5, 6
29-06-2020;09:15:00;1624;Transport Gr. 5, 6
29-06-2020;09:20:00;1669;Transport Gr. 5, 6
29-06-2020;09:25:00;1660;Transport Gr. 5, 6
29-06-2020;09:30:00;1691;Transport Gr. 5, 6
29-06-2020;09:35:00;1666;Transport Gr. 5, 6
29-06-2020;09:40:00;1620;Transport Gr. 5, 6
29-06-2020;09:45:00;1675;Transport Gr. 5, 6
29-06-2020;09:50:00;1710;Transport Gr. 5, 6
29-06-2020;09:55:00;1684;Transport Gr. 5, 6
29-06-2020;10:00:00;1624;Transport Gr. 5, 6
29-06-2020;10:05:00;1621;Transport Gr. 5, 6
29-06-2020;10:10:00;1599;Transport Gr. 5, 6
29-06-2020;10:15:00;1592;Transport Gr. 5, 6
29-06-2020;10:20:00;1589;Transport Gr. 5, 6
29-06-2020;10:25:00;1637;Transport Gr. 5, 6
29-06-2020;10:30:00;1647;Transport Gr. 5, 6
29-06-2020;10:35:00;1589;Transport Gr. 5, 6
29-06-2020;10:40:00;1580;Transport Gr. 5, 6
29-06-2020;10:45:00;1583;Transport Gr. 5, 6
29-06-2020;10:50:00;1557;Transport Gr. 5, 6
29-06-2020;10:55:00;1605;Transport Gr. 5, 6
29-06-2020;11:00:00;1627;Transport Gr. 5, 6
29-06-2020;11:05:00;1640;Transport Gr. 5, 6
29-06-2020;11:10:00;1650;Transport Gr. 5, 6
29-06-2020;11:15:00;1644;Transport Gr. 5, 6
29-06-2020;11:20:00;1656;Transport Gr. 5, 6
29-06-2020;11:25:00;1650;Transport Gr. 5, 6
29-06-2020;11:30:00;1650;Transport Gr. 5, 6
29-06-2020;11:35:00;1624;Transport Gr. 5, 6
29-06-2020;11:40:00;1576;Transport Gr. 5, 6
29-06-2020;11:45:00;1573;Transport Gr. 5, 6
29-06-2020;11:50:00;1618;Transport Gr. 5, 6
29-06-2020;11:55:00;1643;Transport Gr. 5, 6
29-06-2020;12:00:00;1665;Transport Gr. 5, 6
29-06-2020;12:05:00;1633;Transport Gr. 5, 6
29-06-2020;12:10:00;1650;Transport Gr. 5, 6
29-06-2020;12:15:00;1557;Transport Gr. 5, 6
29-06-2020;12:20:00;1547;Transport Gr. 5, 6
29-06-2020;12:25:00;1602;Transport Gr. 5, 6
29-06-2020;12:30:00;1602;Transport Gr. 5, 6
29-06-2020;12:35:00;1564;Transport Gr. 5, 6
29-06-2020;12:40:00;1579;Transport Gr. 5, 6
29-06-2020;12:45:00;1605;Transport Gr. 5, 6
29-06-2020;12:50:00;1608;Transport Gr. 5, 6
29-06-2020;12:55:00;1585;Transport Gr. 5, 6
29-06-2020;13:00:00;1573;Transport Gr. 5, 6
29-06-2020;13:05:00;1605;Transport Gr. 5, 6
29-06-2020;13:10:00;1624;Transport Gr. 5, 6
29-06-2020;13:15:00;1601;Transport Gr. 5, 6
29-06-2020;13:20:00;1573;Transport Gr. 5, 6
29-06-2020;13:25:00;1589;Transport Gr. 5, 6
29-06-2020;13:30:00;1614;Transport Gr. 5, 6
29-06-2020;13:35:00;1614;Transport Gr. 5, 6
29-06-2020;13:40:00;1634;Transport Gr. 5, 6
29-06-2020;13:45:00;1602;Transport Gr. 5, 6
29-06-2020;13:50:00;1621;Transport Gr. 5, 6
29-06-2020;13:55:00;1617;Transport Gr. 5, 6
29-06-2020;14:00:00;1442;Transport Gr. 5, 6
29-06-2020;14:05:00;1192;Transport Gr. 5, 6
29-06-2020;14:10:00;942;Transport Gr. 5, 6
29-06-2020;14:15:00;0;Transport Gr. 5, 6
29-06-2020;14:20:00;0;Transport Gr. 5, 6
29-06-2020;14:25:00;0;Transport Gr. 5, 6
29-06-2020;14:30:00;0;Transport Gr. 5, 6
29-06-2020;14:35:00;0;Transport Gr. 5, 6
29-06-2020;14:40:00;0;Transport Gr. 5, 6
29-06-2020;14:45:00;0;Transport Gr. 5, 6
29-06-2020;14:50:00;0;Transport Gr. 5, 6
29-06-2020;14:55:00;0;Transport Gr. 5, 6
29-06-2020;15:00:00;0;Transport Gr. 5, 6
29-06-2020;15:05:00;0;Transport Gr. 5, 6
29-06-2020;15:10:00;0;Transport Gr. 5, 6
29-06-2020;15:15:00;0;Transport Gr. 5, 6
29-06-2020;15:20:00;0;Transport Gr. 5, 6
29-06-2020;15:25:00;0;Transport Gr. 5, 6
29-06-2020;15:30:00;0;Transport Gr. 5, 6
29-06-2020;15:35:00;0;Transport Gr. 5, 6
29-06-2020;15:40:00;0;Transport Gr. 5, 6
29-06-2020;15:45:00;0;Transport Gr. 5, 6
29-06-2020;15:50:00;0;Transport Gr. 5, 6
29-06-2020;15:55:00;0;Transport Gr. 5, 6
29-06-2020;16:00:00;0;Transport Gr. 5, 6
29-06-2020;16:05:00;0;Transport Gr. 5, 6
29-06-2020;16:10:00;0;Transport Gr. 5, 6
29-06-2020;16:15:00;0;Transport Gr. 5, 6
29-06-2020;16:20:00;0;Transport Gr. 5, 6
29-06-2020;16:25:00;0;Transport Gr. 5, 6
29-06-2020;16:30:00;0;Transport Gr. 5, 6
29-06-2020;16:35:00;0;Transport Gr. 5, 6
29-06-2020;16:40:00;0;Transport Gr. 5, 6
29-06-2020;16:45:00;0;Transport Gr. 5, 6
29-06-2020;16:50:00;0;Transport Gr. 5, 6
29-06-2020;16:55:00;0;Transport Gr. 5, 6
29-06-2020;17:00:00;0;Transport Gr. 5, 6
29-06-2020;17:05:00;0;Transport Gr. 5, 6
29-06-2020;17:10:00;0;Transport Gr. 5, 6
29-06-2020;17:15:00;0;Transport Gr. 5, 6
29-06-2020;17:20:00;0;Transport Gr. 5, 6
29-06-2020;17:25:00;0;Transport Gr. 5, 6
29-06-2020;17:30:00;0;Transport Gr. 5, 6
29-06-2020;17:35:00;0;Transport Gr. 5, 6
29-06-2020;17:40:00;0;Transport Gr. 5, 6
29-06-2020;17:45:00;0;Transport Gr. 5, 6
29-06-2020;17:50:00;0;Transport Gr. 5, 6
29-06-2020;17:55:00;0;Transport Gr. 5, 6
29-06-2020;18:00:00;0;Transport Gr. 5, 6
29-06-2020;18:05:00;0;Transport Gr. 5, 6
29-06-2020;18:10:00;0;Transport Gr. 5, 6
29-06-2020;18:15:00;0;Transport Gr. 5, 6
29-06-2020;18:20:00;0;Transport Gr. 5, 6
29-06-2020;18:25:00;0;Transport Gr. 5, 6
29-06-2020;18:30:00;0;Transport Gr. 5, 6
29-06-2020;18:35:00;0;Transport Gr. 5, 6
29-06-2020;18:40:00;0;Transport Gr. 5, 6
29-06-2020;18:45:00;0;Transport Gr. 5, 6
29-06-2020;18:50:00;0;Transport Gr. 5, 6
29-06-2020;18:55:00;0;Transport Gr. 5, 6
29-06-2020;19:00:00;0;Transport Gr. 5, 6
29-06-2020;19:05:00;0;Transport Gr. 5, 6
29-06-2020;19:10:00;0;Transport Gr. 5, 6
29-06-2020;19:15:00;0;Transport Gr. 5, 6
29-06-2020;19:20:00;0;Transport Gr. 5, 6
29-06-2020;19:25:00;0;Transport Gr. 5, 6
29-06-2020;19:30:00;0;Transport Gr. 5, 6
29-06-2020;19:35:00;0;Transport Gr. 5, 6
29-06-2020;19:40:00;0;Transport Gr. 5, 6
29-06-2020;19:45:00;0;Transport Gr. 5, 6
29-06-2020;19:50:00;0;Transport Gr. 5, 6
29-06-2020;19:55:00;0;Transport Gr. 5, 6
29-06-2020;20:00:00;0;Transport Gr. 5, 6
29-06-2020;20:05:00;0;Transport Gr. 5, 6
29-06-2020;20:10:00;0;Transport Gr. 5, 6
29-06-2020;20:15:00;0;Transport Gr. 5, 6
29-06-2020;20:20:00;0;Transport Gr. 5, 6
29-06-2020;20:25:00;0;Transport Gr. 5, 6
29-06-2020;20:30:00;0;Transport Gr. 5, 6
29-06-2020;20:35:00;0;Transport Gr. 5, 6
29-06-2020;20:40:00;0;Transport Gr. 5, 6
29-06-2020;20:45:00;0;Transport Gr. 5, 6
29-06-2020;20:50:00;0;Transport Gr. 5, 6
29-06-2020;20:55:00;0;Transport Gr. 5, 6
29-06-2020;21:00:00;0;Transport Gr. 5, 6
29-06-2020;21:05:00;0;Transport Gr. 5, 6
29-06-2020;21:10:00;0;Transport Gr. 5, 6
29-06-2020;21:15:00;0;Transport Gr. 5, 6
29-06-2020;21:20:00;0;Transport Gr. 5, 6
29-06-2020;21:25:00;0;Transport Gr. 5, 6
29-06-2020;21:30:00;0;Transport Gr. 5, 6
29-06-2020;21:35:00;0;Transport Gr. 5, 6
29-06-2020;21:40:00;0;Transport Gr. 5, 6
29-06-2020;21:45:00;0;Transport Gr. 5, 6
29-06-2020;21:50:00;0;Transport Gr. 5, 6
29-06-2020;21:55:00;0;Transport Gr. 5, 6
29-06-2020;22:00:00;0;Transport Gr. 5, 6
29-06-2020;22:05:00;0;Transport Gr. 5, 6
29-06-2020;22:10:00;0;Transport Gr. 5, 6
29-06-2020;22:15:00;0;Transport Gr. 5, 6
29-06-2020;22:20:00;0;Transport Gr. 5, 6
29-06-2020;22:25:00;0;Transport Gr. 5, 6
29-06-2020;22:30:00;0;Transport Gr. 5, 6
29-06-2020;22:35:00;0;Transport Gr. 5, 6
29-06-2020;22:40:00;0;Transport Gr. 5, 6
29-06-2020;22:45:00;0;Transport Gr. 5, 6
29-06-2020;22:50:00;0;Transport Gr. 5, 6
29-06-2020;22:55:00;0;Transport Gr. 5, 6
29-06-2020;23:00:00;0;Transport Gr. 5, 6
29-06-2020;23:05:00;0;Transport Gr. 5, 6
29-06-2020;23:10:00;0;Transport Gr. 5, 6
29-06-2020;23:15:00;0;Transport Gr. 5, 6
29-06-2020;23:20:00;0;Transport Gr. 5, 6
29-06-2020;23:25:00;0;Transport Gr. 5, 6
29-06-2020;23:30:00;0;Transport Gr. 5, 6
29-06-2020;23:35:00;0;Transport Gr. 5, 6
29-06-2020;23:40:00;0;Transport Gr. 5, 6
29-06-2020;23:45:00;0;Transport Gr. 5, 6
29-06-2020;23:50:00;0;Transport Gr. 5, 6
29-06-2020;23:55:00;0;Transport Gr. 5, 6
30-06-2020;00:00:00;0;Transport Gr. 5, 6
30-06-2020;00:05:00;0;Transport Gr. 5, 6
30-06-2020;00:10:00;0;Transport Gr. 5, 6
30-06-2020;00:15:00;0;Transport Gr. 5, 6
30-06-2020;00:20:00;0;Transport Gr. 5, 6
30-06-2020;00:25:00;0;Transport Gr. 5, 6
30-06-2020;00:30:00;0;Transport Gr. 5, 6
30-06-2020;00:35:00;0;Transport Gr. 5, 6
30-06-2020;00:40:00;0;Transport Gr. 5, 6
30-06-2020;00:45:00;0;Transport Gr. 5, 6
30-06-2020;00:50:00;0;Transport Gr. 5, 6
30-06-2020;00:55:00;0;Transport Gr. 5, 6
30-06-2020;01:00:00;0;Transport Gr. 5, 6
30-06-2020;01:05:00;0;Transport Gr. 5, 6
30-06-2020;01:10:00;0;Transport Gr. 5, 6
30-06-2020;01:15:00;0;Transport Gr. 5, 6
30-06-2020;01:20:00;0;Transport Gr. 5, 6
30-06-2020;01:25:00;0;Transport Gr. 5, 6
30-06-2020;01:30:00;0;Transport Gr. 5, 6
30-06-2020;01:35:00;0;Transport Gr. 5, 6
30-06-2020;01:40:00;0;Transport Gr. 5, 6
30-06-2020;01:45:00;0;Transport Gr. 5, 6
30-06-2020;01:50:00;0;Transport Gr. 5, 6
30-06-2020;01:55:00;0;Transport Gr. 5, 6
30-06-2020;02:00:00;0;Transport Gr. 5, 6
30-06-2020;02:05:00;0;Transport Gr. 5, 6
30-06-2020;02:10:00;0;Transport Gr. 5, 6
30-06-2020;02:15:00;0;Transport Gr. 5, 6
30-06-2020;02:20:00;0;Transport Gr. 5, 6
30-06-2020;02:25:00;0;Transport Gr. 5, 6
30-06-2020;02:30:00;0;Transport Gr. 5, 6
30-06-2020;02:35:00;0;Transport Gr. 5, 6
30-06-2020;02:40:00;0;Transport Gr. 5, 6
30-06-2020;02:45:00;0;Transport Gr. 5, 6
30-06-2020;02:50:00;0;Transport Gr. 5, 6
30-06-2020;02:55:00;0;Transport Gr. 5, 6
30-06-2020;03:00:00;0;Transport Gr. 5, 6
30-06-2020;03:05:00;0;Transport Gr. 5, 6
30-06-2020;03:10:00;0;Transport Gr. 5, 6
30-06-2020;03:15:00;0;Transport Gr. 5, 6
30-06-2020;03:20:00;0;Transport Gr. 5, 6
30-06-2020;03:25:00;0;Transport Gr. 5, 6
30-06-2020;03:30:00;0;Transport Gr. 5, 6
30-06-2020;03:35:00;0;Transport Gr. 5, 6
30-06-2020;03:40:00;0;Transport Gr. 5, 6
30-06-2020;03:45:00;0;Transport Gr. 5, 6
30-06-2020;03:50:00;0;Transport Gr. 5, 6
30-06-2020;03:55:00;0;Transport Gr. 5, 6
30-06-2020;04:00:00;0;Transport Gr. 5, 6
30-06-2020;04:05:00;794;Transport Gr. 5, 6
30-06-2020;04:10:00;1411;Transport Gr. 5, 6
30-06-2020;04:15:00;1893;Transport Gr. 5, 6
30-06-2020;04:20:00;1910;Transport Gr. 5, 6
30-06-2020;04:25:00;1721;Transport Gr. 5, 6
30-06-2020;04:30:00;1659;Transport Gr. 5, 6
30-06-2020;04:35:00;1663;Transport Gr. 5, 6
30-06-2020;04:40:00;1538;Transport Gr. 5, 6
30-06-2020;04:45:00;2034;Transport Gr. 5, 6
30-06-2020;04:50:00;2636;Transport Gr. 5, 6
30-06-2020;04:55:00;3289;Transport Gr. 5, 6
30-06-2020;05:00:00;3543;Transport Gr. 5, 6
30-06-2020;05:05:00;3536;Transport Gr. 5, 6
30-06-2020;05:10:00;3449;Transport Gr. 5, 6
30-06-2020;05:15:00;3371;Transport Gr. 5, 6
30-06-2020;05:20:00;3375;Transport Gr. 5, 6
30-06-2020;05:25:00;3335;Transport Gr. 5, 6
30-06-2020;05:30:00;3484;Transport Gr. 5, 6
30-06-2020;05:35:00;3399;Transport Gr. 5, 6
30-06-2020;05:40:00;3616;Transport Gr. 5, 6
30-06-2020;05:45:00;3623;Transport Gr. 5, 6
30-06-2020;05:50:00;3767;Transport Gr. 5, 6
30-06-2020;05:55:00;3637;Transport Gr. 5, 6
30-06-2020;06:00:00;3740;Transport Gr. 5, 6
30-06-2020;06:05:00;3748;Transport Gr. 5, 6
30-06-2020;06:10:00;3699;Transport Gr. 5, 6
30-06-2020;06:15:00;3702;Transport Gr. 5, 6
30-06-2020;06:20:00;3702;Transport Gr. 5, 6
30-06-2020;06:25:00;3710;Transport Gr. 5, 6
30-06-2020;06:30:00;3695;Transport Gr. 5, 6
30-06-2020;06:35:00;3578;Transport Gr. 5, 6
30-06-2020;06:40:00;3524;Transport Gr. 5, 6
30-06-2020;06:45:00;3513;Transport Gr. 5, 6
30-06-2020;06:50:00;3509;Transport Gr. 5, 6
30-06-2020;06:55:00;3524;Transport Gr. 5, 6
30-06-2020;07:00:00;3519;Transport Gr. 5, 6
30-06-2020;07:05:00;3633;Transport Gr. 5, 6
30-06-2020;07:10:00;3611;Transport Gr. 5, 6
30-06-2020;07:15:00;3484;Transport Gr. 5, 6
30-06-2020;07:20:00;3465;Transport Gr. 5, 6
30-06-2020;07:25:00;3491;Transport Gr. 5, 6
30-06-2020;07:30:00;3491;Transport Gr. 5, 6
30-06-2020;07:35:00;3375;Transport Gr. 5, 6
30-06-2020;07:40:00;3281;Transport Gr. 5, 6
30-06-2020;07:45:00;3151;Transport Gr. 5, 6
30-06-2020;07:50:00;3059;Transport Gr. 5, 6
30-06-2020;07:55:00;2954;Transport Gr. 5, 6
30-06-2020;08:00:00;2822;Transport Gr. 5, 6
30-06-2020;08:05:00;2736;Transport Gr. 5, 6
30-06-2020;08:10:00;2571;Transport Gr. 5, 6
30-06-2020;08:15:00;2321;Transport Gr. 5, 6
30-06-2020;08:20:00;2071;Transport Gr. 5, 6
30-06-2020;08:25:00;1821;Transport Gr. 5, 6
30-06-2020;08:30:00;1671;Transport Gr. 5, 6
30-06-2020;08:35:00;1606;Transport Gr. 5, 6
30-06-2020;08:40:00;1517;Transport Gr. 5, 6
30-06-2020;08:45:00;1467;Transport Gr. 5, 6
30-06-2020;08:50:00;1381;Transport Gr. 5, 6
30-06-2020;08:55:00;1360;Transport Gr. 5, 6
30-06-2020;09:00:00;1303;Transport Gr. 5, 6
30-06-2020;09:05:00;1269;Transport Gr. 5, 6
30-06-2020;09:10:00;1272;Transport Gr. 5, 6
30-06-2020;09:15:00;1233;Transport Gr. 5, 6
30-06-2020;09:20:00;1236;Transport Gr. 5, 6
30-06-2020;09:25:00;1257;Transport Gr. 5, 6
30-06-2020;09:30:00;1236;Transport Gr. 5, 6
